RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,tenure_months,date_opened
640,15798398,pagnotto,785.0,France,Female,36,4,135438.4,1,0.0,0,190627.01,0,48,2021/10/01
177,15645248,Ho,510.0,France,Female,30,0,0.0,2,1.0,1,,0,0,01 Oct 2025
441,15782735,Chukwuemeka,626.0,  France  ,Female,35,3,0.0,1,0.0,0,80190.36,0,36,2022/10/02
522,15653547,  Madukwe  ,,France,Male,56,7,131317.48,1,1.0,1,119175.45,0,84,10/02/2018
880,15697497,She,518.0,  France  ,Female,45,9,"$105,525.65",2,1.0,1,73418.29,0,108,2016-10-01
952,15785899,Ch'en,789.0,Germany,Male,33,8,151607.56,1,1.0,0,4389.4,0,96,10/01/2017
689,15802741,Mitchel,625.0,,Female,51,7,136294.97,1,1.0,0,38867.46,1,84,2018/10/02
232,15627000,Freeman,610.0,France,Male,40,0,0.0,2,1.0,0,62232.6,0,0,01 Oct 2025
211,15752047,Trevisano,,Germany,Male,33,2,161814.64,2,1.0,0,169381.9,0,24,02 Oct 2023
641,15784844,K'ung,752.0,Spain,Male,48,5,116060.08,1,1.0,0,156618.38,1,60,01-10-2020
144,15713483,Greeves,793.0,Spain,Male,52,2,0.0,1,1.0,0,159123.82,1,24,02 Oct 2023
754,15661526,anderson,815.0,Germany,Male,37,2,110777.26,2,1.0,0,2383.59,0,24,02-10-2023
520,15745417,Knipe,707.0,France,Male,58,6,89685.92,1,0.0,1,126471.13,0,72,2019/10/02
332,15601274,Hsieh,667.0,SPAIN,Female,40,1,146502.07,1,1.0,0,19162.89,0,12,2024-10-01
299,15650068,Johnson,511.0,France,male,58,0,149117.31,1,1.0,1,,0,0,10/01/2025
767,15810864,Williamson,700.0,France,Female,82,2,0.0,2,0.0,1,182055.36,0,24,02 Oct 2023
429,15576313,Wei,486.0,Germany,Female,40,9,71340.09,1,1.0,0,76192.21,0,108,01-10-2016
613,15619857,Crawford,605.0,France,Female,64,2,129555.7,1,1.0,1,,0,24,2023/10/02
938,15662100,Hsu,850.0,Germany,Female,44,5,128605.32,1,0.0,1,171096.2,0,60,2020-10-01
947,15745324,Milani,599.0,Spain,Female,39,4,0.0,1,1.0,0,194273.2,1,48,10/01/2021
9,15792365,He,501.0,France,Male,44,4,142051.07,2,0.0,1,,0,48,01 Oct 2021
157,15655007,Li,758.0,france,Female,33,7,0.0,2,0.0,0,82996.47,0,84,2018/10/02
540,15762729,Ukaegbunam,745.0,Germany,Female,28,1,111071.36,1,,0,73275.96,1,12,2024-10-01
507,15805565,Obiuto,691.0,Germany,Male,30,7,116927.89,1,1.0,0,21198.39,0,84,02 Oct 2018
437,15693737,  Carr  ,627.0,  Germany  ,Female,30,4,79871.02,2,1.0,0,129826.89,0,48,2021-10-01
267,15653857,Wallis,498.0,France,Male,34,2,0.0,2,1.0,1,148528.24,0,24,2023-10-02
462,15718443,CHIBUZO,539.0,France,Male,39,3,0.0,2,1.0,0,36692.17,0,36,2022-10-02
577,15761986,Obialo,439.0,Spain,Female,32,3,138901.61,1,1.0,0,"$75,685.97",0,36,02-10-2022
339,15636624,Nwabugwu,805.0,spain,Female,39,5,165272.13,1,1.0,0,14109.85,1,60,01-10-2020
256,15765297,Yao,766.0,Spain,Male,41,0,0.0,2,0.0,1,34283.23,0,0,2025-10-01
821,15596939,Calabresi,659.0,Germany,M,36,4,132578.92,2,1.0,0,84320.94,0,48,01-10-2021
859,15686137,Barry,456.0,Spain, Male,32,9,147506.25,1,1.0,1,135399.21,0,108,01-10-2016
666,15645772,Onwumelu,661.0,France,M,33,9,0.0,2,1.0,1,84174.81,0,108,10/01/2016
561,15670080,Mackenzie,584.0,Germany,Female,29,7,105204.01,1,0.0,1,138490.03,0,84,02-10-2018
209,15684181,Hackett,643.0,France,Male,45,5,0.0,1,1.0,0,"$142,513.50",1,60,01-10-2020
288,15790678,Davidson,475.0,France, Female,32,8,119023.28,1,1.0,0,100816.29,0,96,01 Oct 2017
2,15647311,  Hill  ,608.0,Spain, Female,41,1,83807.86,1,0.0,1,112542.58,0,12,01 Oct 2024
342,15786170,  Tien  ,659.0,France,Male,31,4,118342.26,1,0.0,0,161574.19,0,48,2021/10/01
270,15799217,Zetticci,791.0,Germany,Female,35,7,52436.2,1,1.0,0,161051.75,0,84,2018/10/02
266,15813163,Ch'iu,531.0,Spain,Female,36,9,99240.51,1,1.0,0,123137.01,0,108,2016-10-01
822,15716155,Shaw,841.0,France,Female,36,5,156021.31,1,0.0,0,122662.98,0,60,2020/10/01
829,15596914,Shaw,630.0,Germany,Female,31,2,112373.49,2,1.0,1,131167.98,0,24,10/02/2023
96,15699461,fiorentini,515.0,Spain,Male,35,10,176273.95,1,0.0,1,121277.78,0,120,02 Oct 2015
980,15642937,Padovesi,550.0,France,Female,46,7,0.0,2,1.0,0,130590.35,0,84,02 Oct 2018
43,15687946,Osborne,556.0,France,Female,61,2,117419.35,1,1.0,1,94153.83,0,24,2023-10-02
811,15699430,Davide,618.0,France,Female,999,10,0.0,2,1.0,0,180439.75,0,120,02 Oct 2015
115,15609618,Fanucci,721.0,Germany,Male,28,9,154475.54,2,0.0,1,101300.94,1,108,01 Oct 2016
962,15582797,Ch'iu,685.0,Spain,male,35,4,137948.51,1,1.0,0,113639.64,0,48,2021/10/01
629,15589030,Ts'ai,649.0,France,Male,47,1,0.0,2,1.0,1,145593.85,0,12,2024/10/01
46,15754849,Tyler,776.0,Germany,Female,32,4,109421.13,2,1.0,1,126517.46,0,48,2021/10/01
162,15641122,Wei,684.0,France,Male,30,2,0.0,2,1.0,0,83473.82,0,24,10/02/2023
728,15767432,Ts'ai,711.0,France,Female,25,7,0.0,3,1.0,1,9679.28,0,84,02 Oct 2018
630,15692463,Rahman,799.0,Spain,Female,28,3,"$142,253.65",1,1.0,0,45042.56,0,36,2022/10/02
289,15727556,O'Donnell,744.0,  Spain  ,F,26,5,166297.89,1,1.0,1,181694.44,0,60,2020/10/01
590,15591047,ma,519.0,Spain, Female,47,6,157296.02,2,0.0,0,147278.43,1,72,10/02/2019
903,15792388,Li,,  France  ,Female,48,7,90612.34,1,1.0,1,149139.13,0,84,2018/10/02
964,15731815,Nepean,529.0,Spain,Male,63,4,96134.11,3,1.0,0,108732.96,1,48,01 Oct 2021
576,15653620,Gordon,546.0,France,Female,27,8,0.0,2,1.0,1,14858.1,0,96,01-10-2017
316,15581539,atkinson,474.0,Spain,Male,37,3,$0.00,2,0.0,0,"$57,175.32",0,36,2022-10-02
900,15632210,Hill,,Germany,Male,25,2,171770.55,1,1.0,0,22745.5,0,24,2023/10/02
231,15808473,Ringrose,673.0,France,Male,72,1,$0.00,2,0.0,1,111981.19,0,12,01-10-2024
810,15778463,Ikenna,657.0,France,Female,37,6,95845.6,1,1.0,0,122218.23,0,72,10/02/2019
699,15669516,Steele,746.0,Spain,Male,36,2,0.0,2,1.0,1,16436.56,0,24,02-10-2023
835,15780628,Wu,633.0,France,Female,30,6,0.0,2,0.0,0,41642.29,0,72,02-10-2019
712,15650288,Summers,634.0,Germany,M,35,6,116269.01,1,1.0,0,129964.94,0,72,2019/10/02
77,15614049,Hu,,France,Male,55,8,0.0,2,1.0,1,139161.64,0,96,2017/10/01
634,15724282,Tsao,540.0,Germany, Male,44,3,,2,1.0,1,12120.79,0,36,2022-10-02
986,15756475,Kenniff,551.0,Germany,Male,31,9,82293.82,2,1.0,1,91565.25,0,108,01 Oct 2016
248,15599792,Dimauro,545.0,France,Female,26,1,0.0,2,1.0,1,199638.56,0,12,10/01/2024
820,15747807,Gallagher,720.0,France,Female,43,6,"$137,824.03",2,1.0,0,172557.77,0,72,02 Oct 2019
988,15613749,Lees,569.0,Spain,Male,34,0,151839.26,1,1.0,0,"$102,299.81",1,0,2025-10-01
477,15798888,Pisano,605.0,GERMANY, Female,31,1,117992.59,1,1.0,1,183598.77,0,12,10/01/2024
671,15576368,Bledsoe,624.0,Germany,Female,48,3,122388.38,2,0.0,0,30020.09,0,36,02 Oct 2022
86,15805254,Ndukaku,652.0,Spain,Female,75,10,0.0,2,1.0,1,114675.75,0,120,2015-10-02
470,15749167,Fisk,753.0,France,M,35,3,,2,1.0,1,184843.77,0,36,10/02/2022
226,15699029,Bagley,670.0,France,Male,37,4,170557.91,2,1.0,0,198252.88,0,48,2021-10-01
775,15789158,Nikitina,636.0,Germany,Male,49,6,113599.74,2,1.0,0,158887.09,1,72,02-10-2019
332,15601274,Hsieh,667.0,SPAIN,Female,40,1,146502.07,1,1.0,0,19162.89,0,12,2024-10-01
234,15723886,Fiore,767.0,Germany, Male,20,3,,2,0.0,1,150135.38,0,36,10/02/2022
589,15614782,Hao,526.0,France,Male,36,1,0.0,1,1.0,0,160696.72,0,12,01-10-2024
476,15591986,Johnston,621.0,Germany,Male,46,6,141078.37,1,0.0,0,34580.8,1,72,02-10-2019
901,15642041,Burns,727.0,Germany,male,40,1,93051.64,2,1.0,0,71865.31,1,12,2024/10/01
881,15585362,Simmons,900.0,FRANCE,Female,60,6,0.0,1,1.0,0,17978.68,1,72,02-10-2019
600,15714939,Fallaci,484.0,Germany,Female,34,4,148249.54,1,0.0,1,33738.27,0,48,01-10-2021
422,15716186,Richardson,586.0,France,Female,38,2,0.0,2,1.0,0,87168.46,0,24,02 Oct 2023
688,15579334,Watkins,769.0,Germany,Female,45,5,126674.81,1,1.0,0,124118.71,1,60,10/01/2020
183,15621075,Ogbonnaya,778.0,Germany,Female,45,1,162150.42,2,1.0,0,174531.27,0,12,2024-10-01
618,15766575,Larionova,612.0,Germany,F,62,8,140745.33,1,1.0,0,193437.89,1,96,01 Oct 2017
333,15702669,Faulkner,663.0,Germany,Male,44,2,"$117,028.60",2,0.0,1,144680.18,0,24,02-10-2023
439,15783501,Findlay,800.0,France,Female,38,2,168190.33,2,1.0,0,68052.08,0,24,02-10-2023
50,15771873,Buccho,776.0,Germany,Female,150,2,103769.22,2,1.0,0,194099.12,0,24,02-10-2023
888,15625021,Hung,585.0,France,Male,42,2,0.0,2,1.0,1,18657.77,0,24,10/02/2023
6,15574012,Chu,645.0,Spain,Male,44,8,113755.78,2,1.0,0,149756.71,1,96,2017/10/01
530,15694272,Nkemakolam,673.0,France,Male,30,1,64097.75,1,1.0,1,77783.35,0,12,01-10-2024
235,15704769,smith,585.0,FRANCE, Female,67,5,113978.97,2,0.0,1,93146.11,0,60,2020/10/01
487,15758639,Moran,641.0,France,Male,37,7,0.0,2,1.0,0,75248.3,0,84,10/02/2018
915,15710404,Chinwendu,569.0,France,M,35,10,124525.52,1,1.0,1,193793.78,0,120,02 Oct 2015
498,15733616,Sopuluchukwu,806.0,France,Male,40,5,80613.93,1,1.0,1,142838.64,0,60,2020-10-01
909,15754713,Rivera,685.0,Spain,Male,31,10,135213.71,1,1.0,1,125777.28,0,120,02 Oct 2015
107,15599195,Stiger,582.0,Germany,Male,32,1,88938.62,1,1.0,1,"$10,054.53",0,12,01-10-2024
444,15732628,Ugoji,745.0,France,Male,46,2,122220.19,1,1.0,1,118024.1,0,24,02 Oct 2023
489,15731744,Carslaw,692.0,  France  ,Male,30,2,0.0,2,0.0,1,130486.57,0,24,02-10-2023
647,15730830,Dale,752.0,France,Female,30,3,0.0,2,1.0,1,104991.28,0,36,10/02/2022
13,15632264,Kay,476.0,France,Female,34,10,0.0,2,1.0,0,26260.98,0,120,02 Oct 2015
739,15661036,DAVIS,725.0,France,Male,46,6,,2,1.0,0,161767.38,0,72,10/02/2019
727,15673570,Olsen,-50.0,FRANCE,Male,37,9,0.0,2,0.0,1,77108.66,0,108,2016/10/01
191,15726931,Onwumelu,715.0,France,Female,41,8,56214.85,2,0.0,0,92982.61,1,96,01 Oct 2017
958,15731522,Ts'ui,771.0,Spain,Female,67,8,$0.00,2,1.0,1,51219.8,0,96,2017-10-01
833,15797964,Cameron,732.0,  Germany  ,Female,29,1,154333.82,1,1.0,1,138527.56,0,12,10/01/2024
283,15643024,Huang,479.0,Germany,Male,35,4,"$138,718.92",1,1.0,1,47251.79,1,48,2021/10/01
30,15656300,Lucciano,411.0,France,Male,29,0,59697.17,2,1.0,1,53483.21,0,0,01-10-2025
170,15611325,Wood,682.0,  Germany  ,Male,24,9,57929.81,2,0.0,0,53134.3,0,108,2016-10-01
181,15716334,Rozier,850.0,Spain,Female,45,2,122311.21,1,1.0,1,19482.5,0,24,2023/10/02
101,15808582,Fu,665.0,France,Female,40,6,,1,1.0,1,161848.03,0,72,2019/10/02
198,15777892,Samsonova,721.0,Germany,Male,37,3,107720.64,1,1.0,1,158591.12,0,36,02-10-2022
496,15804256,Hale,765.0,Germany,Male,36,8,92310.54,2,1.0,1,,0,96,2017/10/01
722,15578761,Cunningham,459.0,spain,Female,42,6,129634.25,2,1.0,1,177683.02,1,72,10/02/2019
648,15805112,  Pokrovsky  ,578.0,France,Male,38,7,82259.29,1,1.0,0,8996.97,0,84,2018-10-02
991,15745527,Burke,655.0,France,Male,37,5,"$93,147.00",2,1.0,0,66214.13,0,60,01 Oct 2020
967,15589805,  Benson  ,563.0,France,Female,34,6,139810.34,1,1.0,1,152417.79,0,72,10/02/2019
711,15722548,Fisher,540.0,france,M,48,0,148116.48,1,0.0,0,116973.48,0,0,01 Oct 2025
374,15688074,Gregory,802.0,Germany,Male,31,1,125013.72,1,1.0,1,187658.09,0,12,10/01/2024
679,15810978,Pugliesi,,Spain,female,70,1,0.0,2,1.0,1,41610.62,0,12,2024-10-01
927,15628303,  Thurgood  ,738.0,Spain,Male,35,3,0.0,1,1.0,1,15650.73,0,36,2022/10/02
649,15633064,Stonebraker,438.0,France,F,36,4,0.0,2,1.0,0,64420.5,0,48,2021-10-01
798,15766908,Trevisani,488.0,Germany,M,32,-1,"$114,540.38",1,1.0,0,92568.07,0,36,02 Oct 2022
848,15586959,Unaipon,468.0,France,Female,42,5,0.0,2,1.0,0,125305.34,0,60,2020-10-01
461,15732778,Templeman,468.0,germany,Male,29,1,111681.98,2,1.0,1,195711.16,0,12,2024/10/01
414,15801559,Chiang,693.0,  Germany  ,Female,41,9,181461.48,3,1.0,1,187929.43,1,108,01 Oct 2016
132,15718369,Kaodilinakachukwu,795.0,Germany,female,33,9,130862.43,1,1.0,1,114935.21,0,108,10/01/2016
40,15585768,Cameron,582.0,Germany,Male,41,6,70349.48,2,0.0,1,,0,72,10/02/2019
435,15799384,Collier,683.0,France, Male,33,8,0.0,1,0.0,0,73564.44,0,96,10/01/2017
216,15723488,Watson,668.0,GERMANY,Male,47,7,106854.21,1,0.0,1,157959.02,1,84,02-10-2018
556,15775318,Lu,590.0,Unknown,Female,51,3,154962.99,3,0.0,1,191932.27,1,36,10/02/2022
567,15651674,Billson,438.0,Spain,Female,54,2,0.0,1,0.0,0,191763.07,1,24,02-10-2023
763,15637876,Burns,663.0,Germany,Female,36,-1,77253.5,1,0.0,0,35817.97,1,72,10/02/2019
475,15603156,Elewechi,571.0,FRANCE,Female,33,1,0.0,2,1.0,0,102750.7,0,12,2024/10/01
457,15747960,Eluemuno,733.0,France,male,33,3,,1,1.0,1,7666.73,0,36,10/02/2022
812,15649992,  Alexander  ,,Spain,Male,65,7,134714.7,2,0.0,1,190419.81,0,84,2018/10/02
261,15713853,Ifeajuna,732.0,Germany,Male,42,9,108748.08,2,1.0,1,65323.11,0,108,01 Oct 2016
817,15734565,Hughes,696.0,France,Male,29,8,0.0,2,1.0,0,191166.09,0,96,10/01/2017
36,15794171,Lombardo,475.0,France,F,45,0,134264.04,1,1.0,0,27822.99,1,0,01 Oct 2025
828,15666633,Huang,758.0,Spain,Male,56,1,0.0,2,1.0,1,10643.38,0,12,2024/10/01
310,15746726,Doyle,438.0,Germany,Male,31,8,78398.69,1,1.0,0,44937.01,0,96,01 Oct 2017
277,15694456,Toscani,756.0,France,Male,62,3,$0.00,1,1.0,1,11199.04,1,36,02 Oct 2022
637,15603323,Bell,,Spain, Female,33,1,0.0,2,0.0,0,117834.91,0,12,01 Oct 2024
655,15751710,Ginikanwa,729.0,Spain,Male,31,8,"$164,870.81",2,1.0,1,9567.39,0,96,2017/10/01
623,15636444,Craig,535.0,Germany, Female,53,5,"$141,616.55",2,1.0,1,75888.65,0,60,2020-10-01
836,15575883,Manna,559.0,France,Male,34,2,137390.11,2,1.0,0,"$9,677.00",0,24,10/02/2023
845,15806983,Moss,640.0,France,male,44,3,137148.68,1,1.0,0,92381.01,0,36,02-10-2022
394,15684548,Demidov,556.0,Spain,Male,38,8,,2,0.0,0,417.41,1,96,01 Oct 2017
954,15671139,Brizendine,694.0,Spain,Male,39,0,107042.74,1,1.0,1,102284.2,0,0,10/01/2025
108,15812878,Parsons,785.0,Germany, Female,36,2,99806.85,1,0.0,1,36976.52,0,24,02-10-2023
981,15624729,TSAO,594.0,France,Male,27,0,197041.8,1,0.0,0,151912.49,0,0,2025/10/01
525,15763274,Wu,661.0,France,Male,48,3,120320.54,1,0.0,0,96463.25,0,36,02-10-2022
785,15571221,BERGAMASCHI,747.0,Germany,male,58,7,116313.57,1,1.0,1,190696.35,1,84,02 Oct 2018
48,15771573,Okagbue,637.0,Germany,Female,39,9,,1,1.0,1,117622.8,1,108,10/01/2016
204,15727868,Onuora,711.0,  France  ,Female,38,2,129022.06,2,1.0,1,14374.86,1,24,02-10-2023
960,15628034,Wilder,629.0,France,Female,37,6,129101.3,1,1.0,1,23971.33,0,72,10/02/2019
632,15811762,Pickering,583.0,Germany,Female,54,6,115988.86,1,1.0,0,57553.98,1,72,02 Oct 2019
22,15597945,Dellucci,636.0,Spain,Female,32,8,0.0,2,1.0,0,138555.46,0,96,01-10-2017
403,15781589,Carpenter,751.0,Spain,Male,52,8,0.0,2,0.0,1,"$179,291.85",0,96,2017-10-01
84,15701164,Onyeorulu,506.0,France,Female,34,4,90307.62,1,1.0,1,159235.29,0,48,01 Oct 2021
131,15740404,He,758.0,FRANCE,Female,34,3,0.0,2,1.0,1,,0,36,02-10-2022
416,15809616,Hsiung,626.0,Spain,Male,26,8,0.0,2,0.0,0,"$191,420.71",0,96,01-10-2017
291,15652266,Chidiebele,703.0,Germany,Male,42,9,63227.0,1,0.0,1,"$137,316.32",0,108,01 Oct 2016
842,15737792,Abbie,818.0,France,Female,31,1,186796.37,1,0.0,0,178252.63,0,12,10/01/2024
742,15716835,Rossi,546.0,France,Male,24,8,156325.38,1,1.0,1,"$125,381.02",0,96,2017-10-01
698,15620204,Walker,543.0,Germany,Female,57,1,106138.33,2,1.0,1,120657.32,1,12,10/01/2024
287,15573112,Kang,1000.0,Spain,Male,29,5,103907.28,1,1.0,0,161229.84,0,60,01-10-2020
124,15760085,calabresi,684.0,Germany,Female,48,10,126384.42,1,1.0,1,198129.36,0,120,02 Oct 2015
34,15659428,Maggard,520.0,Spain,Female,42,6,0.0,2,1.0,1,34410.55,0,72,02-10-2019
993,15724563,Hawkins,752.0,Germany,Female,42,3,65046.08,2,0.0,1,140139.28,0,36,10/02/2022
517,15752081,Vassiliev,468.0,france,female,56,10,0.0,3,0.0,1,62256.87,1,120,2015/10/02
924,15601026,Gallagher,572.0,Germany,female,19,1,138657.08,1,1.0,1,16161.82,0,12,01-10-2024
20,15568982,Hao,726.0,France,Female,24,6,0.0,2,1.0,1,54724.03,0,72,02 Oct 2019
942,15676521,Y?an,696.0,France,Female,31,8,0.0,2,0.0,0,191074.11,0,96,10/01/2017
220,15774854,Fuller,592.0,France,Male,54,8,0.0,1,1.0,1,28737.71,1,96,2017/10/01
892,15780140,Bellucci,435.0,Germany,Male,32,2,57017.06,2,1.0,1,5907.11,0,24,02 Oct 2023
1004,15649992,ALEXANDER,,Spain,Male,65,7,134714.7,2,0.0,1,190419.81,0,84,2018/10/02
482,15744398,Burns,525.0,France,Female,23,5,0.0,2,1.0,0,"$160,249.10",0,60,01-10-2020
932,15700476,Azubuike,564.0,  Germany  ,Male,41,9,,2,1.0,1,34338.21,0,108,01 Oct 2016
357,15611759,Simmons,850.0,Spain,Female,57,8,126776.3,2,1.0,1,132298.49,0,96,2017/10/01
662,15699637,Anenechi,694.0,spain,Male,57,8,116326.07,1,1.0,1,117704.65,0,96,01 Oct 2017
225,15568748,Poole,671.0,Germany,Male,45,6,99564.22,1,1.0,1,108872.45,1,72,02-10-2019
760,15625944,Buccho,664.0,France,Male,58,5,98668.18,1,1.0,1,60887.58,0,60,01-10-2020
93,15809248,Cole,524.0,France,F,36,10,$0.00,2,1.0,0,109614.57,0,120,2015/10/02
152,15759618,Alexeeva,535.0,France,Female,48,9,0.0,1,1.0,0,149892.79,1,108,2016-10-01
1000,15787772,Hansen,759.0,France,Female,38,1,104091.29,1,0.0,0,91561.91,0,12,2024-10-01
318,15666252,Ritchie,706.0,Spain, Male,42,9,0.0,2,1.0,1,28714.34,0,108,10/01/2016
449,15694860,Uspensky,675.0,France,Female,38,6,"$68,065.80",1,0.0,0,138777.0,1,72,10/02/2019
804,15712825,Howells,511.0,Unknown, Female,29,9,0.0,2,0.0,1,140676.98,0,108,01 Oct 2016
746,15640059,Smith,606.0,France,Male,40,5,,2,1.0,1,"$70,899.27",0,60,2020-10-01
523,15595766,Watts,527.0,Spain,Male,37,5,93722.73,2,,1,139093.73,0,60,01 Oct 2020
280,15782210,K'ung,714.0,France,Male,46,1,0.0,1,1.0,0,152167.79,1,12,2024-10-01
584,15753719,Rickards,547.0,Germany,Female,30,9,72392.41,1,1.0,0,77077.14,0,108,01-10-2016
765,15672056,Kenenna,710.0,Germany,Male,43,2,140080.32,3,1.0,1,"$157,908.19",1,24,10/02/2023
605,15609286,Chadwick,702.0,France,Male,37,10,150525.8,1,1.0,1,94728.49,0,120,02-10-2015
870,15710424,Page,435.0,France,Male,36,4,0.0,1,1.0,1,197015.2,0,48,2021-10-01
350,15576256,Yusupova,582.0,France,Male,39,5,0.0,2,1.0,1,129892.93,0,60,10/01/2020
928,15633461,Pai,639.0,Germany,Male,38,5,130170.82,1,1.0,1,149599.62,0,60,01 Oct 2020
375,15759537,Bianchi,717.0,Germany,Male,35,7,58469.37,2,1.0,1,172459.39,0,84,2018/10/02
401,15690452,Tung,605.0,France,Male,52,1,63349.75,1,1.0,0,108887.44,0,12,01 Oct 2024
705,15808621,MORDVINOVA,659.0,germany,Male,36,2,76190.48,2,1.0,1,149066.14,0,24,2023-10-02
258,15592979,Rose,671.0,Germany,Female,34,6,37266.67,2,0.0,0,156917.12,0,72,10/02/2019
945,15729362,Lombardi,745.0,France,Male,36,8,"$67,226.37",1,1.0,0,130789.6,0,96,10/01/2017
852,15794048,Wan,667.0,Germany,Female,48,1,,2,0.0,0,113316.77,1,12,2024/10/01
73,15812518,Palermo,657.0,Spain,Female,37,0,163607.18,1,0.0,1,44203.55,0,0,01 Oct 2025
196,15594815,Aleshire,807.0,  France  ,Male,35,3,174790.15,1,1.0,1,600.36,0,36,02-10-2022
484,15578186,pirozzi,486.0,GERMANY,Male,37,9,115217.99,2,1.0,0,144995.33,0,108,01-10-2016
856,15686436,Newbery,523.0,Spain, Male,32,4,,2,1.0,0,167848.02,0,48,01 Oct 2021
138,15610156,  Ma  ,1000.0,France,Male,40,2,133463.1,1,0.0,1,93165.34,0,24,2023/10/02
495,15585865,Westerberg,673.0,France,Female,38,2,170061.92,2,0.0,0,134901.34,1,24,02 Oct 2023
773,15639314,Cartwright,589.0,France,Male,32,2,0.0,2,0.0,1,9468.64,0,24,2023-10-02
551,15750141,Reichard,721.0,Germany,Female,36,3,65253.07,2,1.0,0,28737.78,0,36,10/02/2022
463,15670039,Sun,509.0,spain,Female,25,3,108738.71,2,1.0,0,106920.57,0,36,02 Oct 2022
202,15622911,Jude,759.0,France,Male,42,4,105420.18,1,0.0,1,121409.06,0,48,10/01/2021
313,15674398,Russo,642.0,France,Male,38,3,0.0,2,0.0,0,171463.83,0,36,02-10-2022
291,15652266,Chidiebele,703.0,Germany,Male,42,9,63227.0,1,0.0,1,"$137,316.32",0,108,01 Oct 2016
961,15686164,Maclean,850.0,Germany,Female,31,1,108822.4,1,1.0,1,132173.31,0,12,01 Oct 2024
190,15587421,Tsai,687.0,Germany,F,34,7,111388.18,2,1.0,0,148564.76,0,84,2018/10/02
764,15622750,chu,742.0,Germany,Female,21,1,114292.48,1,1.0,0,31520.4,0,12,2024-10-01
113,15715951,Thorpe,562.0,France,Male,42,2,100238.35,1,0.0,0,86797.41,0,24,2023/10/02
950,15620981,Wickham,684.0,  France  , Female,48,3,73309.38,1,0.0,0,21228.34,1,36,02 Oct 2022
184,15810845,T'ang,636.0,France,male,42,2,0.0,2,1.0,1,55470.78,0,24,10/02/2023
153,15811589,Metcalfe,716.0,SPAIN,Male,42,8,0.0,2,1.0,0,"$180,800.42",0,96,2017/10/01
825,15603830,Palmer,600.0,Spain,Male,36,4,0.0,2,1.0,0,143635.36,0,48,01 Oct 2021
326,15736601,Tai,716.0,France,Male,35,4,144428.87,1,1.0,0,134132.65,0,48,01 Oct 2021
704,15566292,Okwuadigbo,574.0,Spain,Male,36,1,0.0,2,0.0,1,71709.12,0,12,01 Oct 2024
45,15684171,Bianchi,660.0,Spain,female,61,5,155931.11,1,1.0,1,158338.39,0,60,01 Oct 2020
445,15787470,Parkinson,553.0,Spain,Male,47,3,,1,0.0,0,"$145,704.19",1,36,10/02/2022
788,15694366,Hou,714.0,Germany,Male,42,2,"$177,640.09",1,0.0,1,47166.55,0,24,10/02/2023
7,15592531,Bartlett,822.0,france,Male,50,7,0.0,2,1.0,1,10062.8,0,84,02-10-2018
251,15628112,Hughes,771.0,Germany,Female,36,5,77846.9,1,0.0,0,99805.99,0,60,01 Oct 2020
824,15757811,Lloyd,732.0,Spain,Female,69,9,137453.43,1,0.0,1,110932.24,1,108,01-10-2016
76,15780961,Cavenagh,735.0,France,Female,21,1,178718.19,2,1.0,0,22388.0,0,12,01-10-2024
513,15782236,Gibbs,735.0,Spain, Male,34,5,0.0,2,0.0,0,71095.41,0,60,01-10-2020
941,15754084,Palazzi,710.0,Spain,Male,35,1,106518.52,1,1.0,1,127951.81,0,12,2024-10-01
392,15785611,Onyeoruru,752.0,GERMANY,Male,38,3,183102.29,1,1.0,1,71557.12,0,36,2022/10/02
896,15697000,Mello,728.0,  Germany  ,Male,32,5,61825.5,1,1.0,1,156124.93,0,60,2020-10-01
433,15705521,Pisani,548.0,Germany,Female,33,0,101084.36,1,1.0,0,42749.85,0,0,01 Oct 2025
69,15638424,Glauert,661.0,Germany,Female,35,5,150725.53,2,0.0,1,113656.85,0,60,01-10-2020
999,15659557,Artamonova,811.0,Germany,Female,28,4,167738.82,2,1.0,1,9903.42,0,48,01-10-2021
168,15588537,Robinson,615.0,  Spain  ,Female,41,9,109013.23,1,1.0,0,196499.96,0,108,2016-10-01
905,15794580,Ch'en,599.0,  France  ,Male,58,4,0.0,1,0.0,0,176407.15,1,48,10/01/2021
731,15812750,Ozioma,591.0,France,Male,24,6,"$147,360.00",1,1.0,1,25310.82,0,72,02-10-2019
555,15711309,Sumrall,574.0,Germany,Male,33,3,"$129,834.67",1,1.0,0,193131.42,0,36,2022/10/02
367,15633537,Nolan,540.0,Germany,female,42,9,87271.41,2,1.0,0,172572.64,0,108,01-10-2016
346,15763859,Brown,840.0,France,Female,150,7,0.0,2,,0,90908.95,0,84,02-10-2018
585,15803689,Begum,647.0,Germany,Female,51,1,119741.77,2,0.0,0,54954.51,1,12,2024/10/01
536,15776780,  He  ,608.0,France,Male,59,1,$0.00,1,1.0,0,70649.64,1,12,01 Oct 2024
399,15762218,MILLS,701.0,France, Female,39,9,0.0,2,0.0,1,145894.9,0,108,01-10-2016
186,15654506,Chang,514.0,France,Male,32,8,0.0,2,1.0,0,95857.18,0,96,10/01/2017
